client_id,client_yr_tenure,client_mo_tenure,client_age,gender,num_accts,balance,calls_6m,logins_6m,age_group
1007748,29,348,65,Male,4,1423149.03,6,9,65+
5092651,9,114,32,Male,3,80859.04000000001,6,9,25-39
9449889,14,176,26,Female,2,28841.06,6,9,25-39
8088920,7,95,62,Female,2,112148.91,2,5,40-64
4153564,7,91,30,Unknown,2,30792.019999999997,6,9,25-39
1805954,20,251,65,Male,2,116484.7,1,4,65+
1990964,15,184,50,Female,2,27152.18,2,5,40-64
811242,27,332,68,Female,2,79386.39,5,8,65+
6380474,14,170,46,Male,2,159277.65000000002,1,4,40-64
5690823,9,119,45,Female,2,95056.95,2,5,40-64
9105369,22,267,27,Female,2,31407.18,2,5,25-39
4494336,5,71,66,Female,3,403398.69,1,4,65+
7198363,15,191,54,Female,2,47997.07,1,4,40-64
5644663,9,108,70,Female,2,117064.95,0,3,65+
1695407,8,99,55,Unknown,2,61656.99,0,3,40-64
2948165,7,89,61,Unknown,2,291652.19,2,5,40-64
9714140,6,78,65,Unknown,3,476097.95,0,3,65+
2826516,12,144,40,Male,3,63922.21,2,5,40-64
6877738,3,38,19,Unknown,2,29156.859999999997,3,6,18-24
9040967,4,56,24,Male,2,28705.23,3,6,25-39
3367073,12,153,32,Female,2,36534.7,2,5,25-39
943015,5,71,56,Unknown,2,45776.16,5,8,40-64
1020634,4,58,40,Unknown,2,26795.08,4,7,40-64
7718817,4,59,29,Unknown,2,30028.769999999997,6,9,25-39
1829130,7,84,53,Female,2,24154.48,2,5,40-64
9336495,5,65,29,Unknown,2,56490.0,6,9,25-39
8722759,18,222,46,Male,2,46500.72,2,5,40-64
4952288,5,66,42,Unknown,2,49821.149999999994,2,5,40-64
7953367,5,60,66,Unknown,2,160537.77999999997,6,9,65+
5870441,25,310,25,Female,2,97090.46,6,9,25-39
3233554,16,203,66,Male,2,314901.35,2,5,65+
4787368,13,156,31,Male,2,97061.72,0,3,25-39
6930182,6,79,59,Unknown,3,631622.26,6,9,40-64
4738519,13,160,48,Male,2,440046.52,1,4,40-64
6604463,6,83,58,Unknown,2,30971.3,1,4,40-64
6050973,9,116,32,Female,2,54681.509999999995,1,4,25-39
5579672,17,205,53,Female,2,26031.519999999997,2,5,40-64
1290934,13,159,55,Male,2,27826.43,2,6,40-64
7024366,4,58,57,Unknown,2,35832.59,1,4,40-64
663941,24,295,47,Female,2,168467.46999999997,6,9,40-64
1196376,23,287,46,Unknown,2,270343.52,2,6,40-64
9229226,22,265,72,Unknown,2,352199.82999999996,0,4,65+
2985233,22,264,72,Male,2,307725.49,6,9,65+
2186143,20,251,55,Female,2,519393.29,4,7,40-64
6567268,19,234,35,Male,2,68955.82,0,3,25-39
8732389,19,233,54,Female,2,100531.17,6,9,40-64
7038187,17,214,34,Male,2,123618.14,5,8,25-39
8047484,17,208,69,Female,2,47198.83,6,9,65+
5101399,7,85,41,Male,3,247864.61,4,7,40-64
8381127,8,101,50,Male,3,135540.13,3,6,40-64
7396309,13,156,31,Female,3,49312.45,4,7,25-39
1792552,13,162,50,Male,2,51534.08,6,9,40-64
848570,10,131,34,Female,3,137937.4,4,7,25-39
3452850,12,146,42,Male,2,35081.79,0,3,40-64
4786414,6,72,44,Unknown,2,75595.38,6,9,40-64
9598074,4,53,52,Unknown,2,155403.84999999998,6,9,40-64
2968201,10,129,35,Male,2,85169.31,6,9,25-39
8169732,4,59,18,Unknown,2,37222.41,1,4,18-24
5156720,11,143,33,Female,2,59922.95,1,4,25-39
4333852,27,329,56,Male,3,1854093.26,2,5,40-64
83683,5,68,31,Unknown,2,62792.96,6,9,25-39
7236024,33,399,65,Female,2,75865.33,0,3,65+
3953921,5,67,41,Unknown,2,170372.15999999997,6,9,40-64
3899785,5,70,20,Unknown,2,30797.96,0,3,18-24
8060496,8,96,48,Unknown,3,269663.73,1,4,40-64
8682039,10,121,34,Female,3,97404.34,6,9,25-39
5798572,16,197,53,Female,2,45618.71,5,8,40-64
4656898,5,66,29,Unknown,2,183651.1,6,9,25-39
2865677,12,145,38,Female,2,35881.649999999994,1,4,25-39
8832236,4,57,47,Unknown,2,88742.26999999999,4,7,40-64
2691632,8,106,59,Male,2,63662.29,3,6,40-64
6842137,6,82,48,Unknown,2,67474.85,6,9,40-64
3041776,5,65,60,Unknown,2,418391.2,2,5,40-64
3167061,7,95,64,Unknown,2,73866.65,6,9,40-64
6514104,5,65,30,Unknown,3,32871.29,2,5,25-39
2839247,13,157,39,Male,2,89199.12,1,4,40-64
1903850,4,58,60,Male,2,89803.44,2,5,40-64
3992853,11,135,25,Male,2,28687.18,6,9,25-39
187901,11,139,66,Male,2,166577.95,3,6,65+
6331923,5,61,29,Female,2,49355.78999999999,1,4,25-39
2941394,15,189,67,Female,2,84883.79999999999,1,5,65+
2663775,12,154,35,Female,2,125507.31,1,4,25-39
5337525,8,106,70,Female,2,36330.36,2,5,65+
967593,10,124,48,Female,2,177660.76,4,7,40-64
1667795,7,86,46,Unknown,2,42911.97,5,8,40-64
6991948,13,161,47,Female,2,475881.98,0,3,40-64
1391630,7,94,43,Male,3,64239.83,4,7,40-64
5085938,4,57,33,Unknown,2,58761.43,6,9,25-39
9844262,5,68,42,Unknown,2,48165.259999999995,1,4,40-64
2013867,13,165,50,Female,2,248229.05,6,9,40-64
8538985,6,72,64,Unknown,3,120754.36,6,9,40-64
8444793,5,65,27,Unknown,4,60750.63,6,9,25-39
2833480,24,292,65,Male,5,1932983.22,3,6,65+
5829248,23,282,46,Female,2,150492.49,3,6,40-64
7891259,21,261,45,Male,3,140554.9,6,9,40-64
6603420,22,264,55,Male,4,234991.90999999997,2,5,40-64
8847388,19,236,47,Unknown,3,418289.21,1,4,40-64
945109,18,222,31,Female,3,66514.32,2,5,25-39
930596,18,219,53,Male,2,125320.25,2,5,40-64
7158443,17,215,47,Male,3,51518.19,5,8,40-64
7521207,14,175,70,Female,2,198599.65999999997,2,6,65+
1098398,15,188,51,Male,2,55343.77,6,9,40-64
6885626,7,89,42,Unknown,4,81127.64,4,7,40-64
4409593,10,130,59,Male,2,42102.63,4,7,40-64
7213148,13,167,67,Female,2,147492.47999999998,1,4,65+
6772022,4,57,29,Unknown,3,43808.149999999994,6,9,25-39
6004537,17,208,44,Male,2,32038.37,1,4,40-64
5357266,6,74,62,Female,2,284882.52,1,5,40-64
3749858,5,70,43,Unknown,2,65648.85,1,4,40-64
1152607,11,132,49,Female,2,30683.73,1,4,40-64
2029226,12,150,43,Female,2,58747.31,6,9,40-64
7570180,12,154,28,Female,2,65175.41,0,3,25-39
7972854,6,80,36,Unknown,3,65002.97,5,8,25-39
5559456,14,178,32,Female,2,105998.2,0,3,25-39
3329950,15,191,38,Female,2,35280.299999999996,0,3,25-39
1972780,14,176,30,Male,3,173597.47999999998,4,7,25-39
2050426,12,154,52,Male,2,30218.539999999997,5,8,40-64
2475990,13,166,61,Female,3,124658.62,3,6,40-64
6511554,5,67,21,Unknown,3,76809.93,6,9,18-24
5961178,10,121,33,Male,2,23801.269999999997,6,9,25-39
4238252,10,131,33,Male,2,42379.63,1,4,25-39
3999026,17,204,65,Female,2,148948.62,4,7,65+
8074391,6,78,23,Male,2,68527.78,4,7,18-24
1505011,15,191,35,Female,2,61272.25,0,3,25-39
8363051,12,145,80,Female,2,144614.84,6,9,65+
3966756,8,96,34,Unknown,2,65445.58,6,9,25-39
7627270,15,181,55,Female,2,67746.65,0,3,40-64
2111761,8,106,60,Female,2,68534.83,0,3,40-64
6080815,11,139,53,Female,2,565649.5700000001,6,9,40-64
2211630,5,60,23,Unknown,4,129516.76,6,9,18-24
6005237,10,121,25,Male,4,316819.45999999996,6,9,25-39
8404715,5,60,49,Unknown,2,72998.16,5,8,40-64
1672032,5,65,54,Unknown,2,25412.609999999997,4,7,40-64
8803272,6,82,51,Unknown,2,43071.899999999994,0,3,40-64
3603649,27,326,86,Female,2,108788.41,5,8,65+
8004671,10,131,62,Male,2,489905.71,3,6,40-64
3695599,6,83,35,Female,2,38943.259999999995,2,5,25-39
7861570,5,66,61,Unknown,2,24459.55,5,8,40-64
643544,5,68,23,Unknown,2,33326.94,2,5,18-24
8128275,14,168,57,Unknown,2,55248.32,0,3,40-64
7542559,10,121,24,Male,2,32030.79,6,9,25-39
3145774,7,94,40,Unknown,2,69513.07,0,3,40-64
2608155,9,109,47,Female,2,39502.38,1,4,40-64
9224876,23,278,37,Male,2,53436.64,0,3,25-39
6746595,20,251,52,Male,3,509591.35,5,8,40-64
7176632,18,226,59,Female,2,29811.109999999997,0,3,40-64
9409347,5,66,57,Female,2,168566.90999999997,6,9,40-64
9963117,5,70,58,Male,2,80979.41,2,5,40-64
2769229,5,65,28,Unknown,2,53172.03,3,6,25-39
4508825,5,71,26,Unknown,2,42367.95,0,3,25-39
6865229,13,157,65,Male,3,322464.82,6,9,65+
5447175,6,72,26,Unknown,4,88442.37,3,6,25-39
918538,14,179,45,Male,2,118367.28,5,8,40-64
4244298,32,388,66,Female,2,153623.34,6,9,65+
1002041,6,81,61,Unknown,2,43898.35,1,4,40-64
8057539,13,164,74,Female,2,68261.79999999999,3,6,65+
9436140,4,58,27,Unknown,2,31870.51,1,4,25-39
3240177,12,152,31,Male,5,1848983.11,6,9,25-39
3388462,5,69,66,Female,2,111566.5,5,8,65+
5334594,15,187,35,Male,2,26278.23,4,7,25-39
2765161,4,58,62,Unknown,2,30880.06,2,5,40-64
1473236,6,78,36,Female,3,65235.97,6,9,25-39
8058142,10,126,52,Female,2,30796.32,2,5,40-64
5751427,11,142,38,Female,2,105952.34,5,8,25-39
2455070,12,155,30,Male,2,44355.99,2,5,25-39
1088201,35,421,54,Male,2,23926.17,1,4,40-64
5283980,13,157,30,Male,2,66645.01999999999,0,4,25-39
1687262,6,82,60,Unknown,2,43817.08,6,9,40-64
3010146,16,202,56,Female,2,61579.65,0,3,40-64
9121026,8,106,48,Female,2,36726.06,0,3,40-64
7447069,6,76,51,Unknown,2,134579.89,1,4,40-64
3782508,5,71,25,Unknown,3,61363.22,5,8,25-39
9068680,7,95,26,Unknown,2,79433.7,6,9,25-39
5518659,5,70,71,Unknown,2,68826.08,0,3,65+
9861727,11,143,54,Male,2,198388.62,4,7,40-64
1396964,10,129,71,Female,2,33255.119999999995,2,5,65+
7245855,9,119,29,Female,3,312255.82999999996,1,4,25-39
8248476,6,82,56,Unknown,2,46581.509999999995,2,5,40-64
2258357,16,192,65,Male,3,60793.74,6,9,65+
1111086,13,157,36,Male,2,106835.81,2,5,25-39
5572873,6,76,28,Unknown,3,117205.3,5,8,25-39
6299914,11,136,30,Male,2,69681.22,3,6,25-39
4690774,6,82,35,Unknown,2,32927.7,1,4,25-39
3990599,5,71,54,Unknown,2,59692.11,6,9,40-64
4919508,25,306,85,Female,3,301361.51,6,9,65+
3058849,24,292,54,Female,5,325994.23,4,7,40-64
6941992,24,290,65,Male,4,1168561.36,6,9,65+
5336299,23,285,65,Male,3,2827886.48,3,6,65+
7082310,22,266,61,Male,3,200227.17,5,8,40-64
8950411,21,255,73,Female,3,504238.21,6,9,65+
1879312,20,251,63,Male,2,31770.839999999997,5,8,40-64
3959519,20,249,52,Male,3,100537.57,3,6,40-64
8610616,21,257,40,Female,2,41331.41,2,5,40-64
6102903,20,242,59,Male,2,130502.19,2,5,40-64
6669765,20,240,54,Female,2,69038.94,0,3,40-64
1180546,19,231,50,Female,3,490488.38,6,9,40-64
1721941,12,145,67,Female,2,199023.82,6,9,65+
700784,11,139,41,Female,2,161893.45,3,6,40-64
9552319,5,70,62,Unknown,3,61765.28,6,9,40-64
9255104,15,180,52,Female,2,129102.47,2,5,40-64
3149079,12,149,50,Male,2,45682.95,0,3,40-64
5153501,12,148,30,Male,2,64424.54,1,4,25-39
2122736,10,123,51,Female,2,34972.71,1,4,40-64
1275733,9,113,44,Female,2,386433.71,2,5,40-64
6711443,11,140,55,Male,2,24835.42,0,3,40-64
8422642,15,181,60,Male,2,85844.09,5,8,40-64
4863224,8,97,30,Unknown,2,36137.509999999995,1,4,25-39
546337,12,149,47,Male,2,74903.9,2,5,40-64
3537735,15,181,37,Male,2,32973.43,6,9,25-39
9218358,15,184,59,Unknown,2,427649.23,2,5,40-64
8343009,4,59,31,Unknown,2,33781.57,6,9,25-39
7191234,4,56,49,Unknown,2,42091.149999999994,6,9,40-64
8794039,4,58,53,Female,4,31003.699999999997,5,8,40-64
9795049,24,296,75,Male,2,120995.79,6,9,65+
8170143,12,155,69,Male,3,409420.35,3,6,65+
4012328,13,166,40,Male,2,31865.22,6,9,40-64
5623848,6,79,51,Unknown,2,83589.41,4,7,40-64
8680964,12,154,57,Female,3,57932.1,6,9,40-64
5255030,6,82,51,Female,4,701200.8200000001,6,9,40-64
4856097,7,94,50,Unknown,2,40126.759999999995,1,4,40-64
4066207,7,87,66,Unknown,2,157781.96000000002,2,5,65+
4978709,9,111,35,Male,2,73011.66,1,4,25-39
5258581,5,67,37,Female,2,109165.37,3,6,25-39
144678,5,60,46,Unknown,2,51078.88,6,9,40-64
8215989,8,103,69,Unknown,3,180906.83,3,6,65+
1363737,6,82,31,Unknown,2,30145.64,2,5,25-39
3151112,8,107,60,Male,2,37665.89,4,7,40-64
8588068,8,97,25,Unknown,2,63304.54,2,5,25-39
2226478,9,108,67,Male,2,228373.35,2,5,65+
5081402,12,152,44,Male,2,77654.37,1,4,40-64
3172746,15,191,48,Female,3,104267.92,5,8,40-64
267391,13,158,59,Male,2,31776.62,5,8,40-64
3450766,14,169,27,Female,2,34345.88,6,9,25-39
250645,15,191,52,Female,3,194063.35,6,9,40-64
1866820,15,188,46,Male,2,38470.2,6,9,40-64
6904931,4,59,52,Unknown,2,108348.24,1,4,40-64
5041971,17,212,37,Male,2,103611.59,4,7,25-39
5761113,7,84,31,Unknown,2,31656.64,1,4,25-39
6103153,14,173,37,Female,2,49852.96,1,4,25-39
7022761,5,69,59,Female,2,96779.0,6,9,40-64
4580091,24,296,52,Male,2,68303.2,6,9,40-64
4529371,24,296,24,Female,2,30209.87,6,9,25-39
6173581,23,286,75,Male,3,159439.26,5,8,65+
191300,21,253,64,Male,3,190549.46,3,6,40-64
6195253,21,253,80,Male,2,79056.17,1,4,65+
8505452,18,227,36,Male,2,33051.88,1,4,25-39
6478662,18,216,48,Female,3,288017.64999999997,6,9,40-64
8962369,6,79,33,Unknown,2,69426.35,6,9,25-39
5910608,5,65,30,Unknown,2,26220.949999999997,2,5,25-39
1858800,8,101,43,Unknown,2,25124.129999999997,0,3,40-64
2549185,5,66,35,Unknown,2,42019.73,5,8,25-39
9516166,6,81,70,Unknown,2,25854.83,0,3,65+
6280963,11,139,50,Female,2,61509.96,5,8,40-64
3875133,16,196,65,Female,2,425306.23,3,6,65+
2420905,7,88,26,Unknown,2,48504.82,6,9,25-39
7651432,8,97,26,Unknown,2,54478.61,0,3,25-39
6652360,13,167,53,Unknown,2,427613.28,4,7,40-64
9182143,16,199,32,Male,2,27976.03,3,6,25-39
8229804,5,70,60,Male,2,46090.619999999995,1,4,40-64
5283242,6,73,30,Unknown,3,58727.15,6,9,25-39
7631819,2,34,46,Unknown,2,30155.6,1,4,40-64
2601202,6,79,29,Unknown,2,32670.64,1,4,25-39
8486666,4,59,50,Unknown,2,43043.86,5,8,40-64
5141416,4,58,54,Unknown,2,29947.92,3,6,40-64
3484978,4,58,23,Unknown,2,27510.48,2,5,18-24
8928774,14,168,34,Female,6,153527.82,5,8,25-39
8017188,33,397,54,Male,3,213134.63,3,6,40-64
2096040,4,58,32,Female,2,45520.0,1,4,25-39
4744361,28,347,63,Male,2,74261.23999999999,5,8,40-64
1671477,11,143,34,Male,2,124442.02,1,4,25-39
595657,7,90,48,Unknown,2,35527.99,2,6,40-64
8048935,15,185,60,Male,2,38417.78,6,9,40-64
7146195,9,118,40,Female,5,184917.40999999997,5,8,40-64
4647478,23,285,75,Unknown,2,494775.64,0,4,65+
5464721,5,70,53,Unknown,2,40701.119999999995,0,3,40-64
3882086,4,59,48,Unknown,2,30599.44,0,3,40-64
4385232,8,107,37,Female,2,62260.689999999995,2,6,25-39
5490056,12,148,37,Male,3,319613.26,5,8,25-39
7188669,29,349,49,Unknown,2,110013.69,4,7,40-64
9656424,12,146,60,Male,2,162354.71000000002,3,6,40-64
329574,7,94,28,Unknown,4,219452.46,6,9,25-39
2636198,16,199,67,Female,2,386739.93,3,6,65+
2495355,4,58,64,Unknown,2,28789.68,1,4,40-64
7726175,3,42,25,Male,2,24082.78,1,4,25-39
737881,22,270,51,Female,2,68296.29999999999,4,7,40-64
1237163,21,262,62,Female,2,49823.86,1,4,40-64
3369137,21,253,62,Male,2,366632.27,5,8,40-64
9395390,17,215,61,Unknown,2,28285.71,3,6,40-64
432789,17,215,47,Female,2,145384.99,6,9,40-64
5249795,17,208,17,Male,3,43042.88,3,6,
9408869,35,424,69,Male,3,583833.7200000001,4,7,65+
7872084,16,197,76,Male,2,107636.71,6,9,65+
1024268,28,337,49,Female,2,2000736.92,6,9,40-64
8644435,4,58,44,Unknown,2,39481.56,1,4,40-64
4446759,6,83,50,Unknown,2,48272.53,3,6,40-64
6571403,17,207,82,Male,2,346694.52999999997,6,9,65+
6208259,6,73,59,Male,2,495793.84,5,8,40-64
8094167,7,91,22,Unknown,3,31669.99,3,6,18-24
2271164,11,143,52,Female,2,116911.74,4,7,40-64
9243700,6,81,27,Female,3,48410.83,3,6,25-39
2354204,16,194,52,Male,2,48254.03999999999,2,5,40-64
6449098,8,104,63,Male,2,34221.83,3,6,40-64
409787,14,170,60,Male,2,45683.88,0,3,40-64
7871271,10,129,27,Female,2,103195.78,1,4,25-39
3737834,16,197,57,Male,2,25147.89,2,5,40-64
3394004,14,169,30,Male,2,37200.7,6,9,25-39
7096317,16,198,42,Female,2,30111.949999999997,0,3,40-64
7494176,28,338,71,Female,2,58093.48,3,6,65+
9268374,4,55,57,Male,3,71504.88,6,9,40-64
3127831,5,71,46,Unknown,3,113530.7,1,5,40-64
7045882,7,86,31,Unknown,3,131458.44,5,8,25-39
7044362,9,118,58,Male,2,138193.41999999998,0,3,40-64
6672315,12,149,54,Female,2,74295.6,3,6,40-64
2240256,15,189,50,Female,2,23801.339999999997,4,7,40-64
3694585,15,190,40,Female,2,49254.42,4,7,40-64
3221598,4,55,22,Unknown,2,26490.75,5,8,18-24
7149854,5,66,63,Unknown,2,272508.42,6,9,40-64
848688,13,160,36,Male,4,163074.97999999998,4,7,25-39
1374292,15,191,60,Female,2,62159.14,6,9,40-64
7394783,11,140,63,Male,2,1083099.37,6,9,40-64
8752868,7,84,72,Unknown,2,153703.12,1,4,65+
3479816,15,189,36,Male,2,139104.71,5,8,25-39
7203736,8,104,39,Male,2,85030.36,0,3,40-64
1108090,11,137,46,Female,2,106110.66,4,7,40-64
1260653,12,154,28,Male,2,27319.26,0,3,25-39
1112343,14,169,43,Male,4,441813.21,6,9,40-64
73453,16,201,56,Male,2,1194883.41,6,9,40-64
6095280,6,75,49,Male,2,50251.66,3,7,40-64
598705,5,70,29,Unknown,2,34099.2,1,4,25-39
7337453,12,152,62,Male,2,674815.6000000001,6,9,40-64
2680334,15,189,46,Male,2,55883.24,2,5,40-64
6697221,12,151,28,Female,2,24869.359999999997,3,6,25-39
3813623,14,169,31,Female,4,122693.36,3,6,25-39
1978167,15,191,51,Female,2,124991.06,1,4,40-64
4765026,8,97,31,Unknown,4,99015.19,6,9,25-39
3305322,4,58,57,Female,2,115998.6,3,6,40-64
6112197,5,62,24,Male,3,173609.19,6,9,25-39
9117250,6,82,24,Unknown,2,64362.39,1,5,25-39
5314587,24,289,50,Female,2,183228.79,2,5,40-64
3198093,24,294,54,Female,3,86944.87,4,7,40-64
1357384,21,254,41,Female,2,37396.7,2,5,40-64
4472571,19,230,61,Male,2,55602.23,6,9,40-64
6721172,19,230,53,Male,2,182748.02,2,5,40-64
769765,18,220,27,Female,2,53402.89,2,5,25-39
4630971,17,210,46,Male,2,114591.12,3,6,40-64
8537217,17,205,21,Female,2,27691.64,0,4,18-24
5036404,10,123,27,Male,2,25316.19,0,3,25-39
37423,17,209,48,Unknown,2,66037.22,6,9,40-64
4251068,6,81,56,Unknown,2,446659.24,2,5,40-64
7864632,5,70,24,Unknown,3,47719.259999999995,6,9,25-39
574728,4,56,60,Male,2,1263840.5499999998,6,9,40-64
782399,8,99,63,Unknown,2,48875.67,0,3,40-64
699117,5,71,44,Unknown,2,27831.839999999997,2,6,40-64
4890753,5,60,34,Unknown,2,26866.359999999997,3,6,25-39
5340999,6,72,20,Unknown,2,38777.009999999995,4,7,18-24
4807789,5,71,31,Unknown,2,55345.46,4,7,25-39
9068866,7,95,56,Unknown,2,46623.95,2,5,40-64
4246602,15,190,38,Male,2,58206.07,6,9,25-39
8071131,9,115,64,Female,2,29894.839999999997,0,3,40-64
4089005,7,85,61,Unknown,2,193896.98,6,9,40-64
9410507,5,71,50,Unknown,3,41362.11,2,5,40-64
6885624,15,182,70,Male,3,166029.21000000002,4,7,65+
9354633,6,83,26,Unknown,2,45745.19,0,3,25-39
9763536,4,49,20,Unknown,2,26542.92,1,4,18-24
2621982,8,101,40,Unknown,2,50779.36,4,7,40-64
4743648,6,81,29,Unknown,2,33080.5,1,4,25-39
15050,26,321,52,Female,3,65688.56,6,9,40-64
4267612,28,345,28,Female,2,32358.76,3,6,25-39
9397973,11,138,42,Male,2,60850.09,0,3,40-64
9815599,5,64,51,Unknown,2,213472.77999999997,6,9,40-64
7467039,6,73,63,Unknown,2,57190.09,0,3,40-64
9359463,14,177,49,Male,2,29529.85,1,4,40-64
1954630,2,33,33,Unknown,2,30233.68,4,7,25-39
1200050,14,179,57,Male,2,53907.24,6,9,40-64
473920,5,71,69,Unknown,3,78615.69,6,9,65+
9547634,15,191,37,Female,2,76213.56,0,3,25-39
3781768,22,274,47,Female,3,367348.12,2,5,40-64
1446469,19,238,25,Male,3,66412.48999999999,6,9,25-39
4542413,19,231,73,Female,2,62789.43,3,6,65+
227805,18,226,36,Unknown,3,91905.05,5,8,25-39
2560691,18,226,58,Unknown,4,198155.42,2,5,40-64
4952273,18,216,34,Female,2,41129.119999999995,4,7,25-39
7697945,17,215,41,Male,3,295784.56,5,8,40-64
7154717,16,198,43,Male,3,639231.29,6,9,40-64
822123,13,162,65,Male,2,51220.009999999995,6,9,65+
8062119,15,181,44,Male,2,132776.43,1,4,40-64
4799453,21,253,63,Male,2,87891.91,6,9,40-64
3647252,23,280,61,Male,3,2014415.91,0,3,40-64
1433566,7,95,55,Unknown,2,156901.27000000002,2,5,40-64
3918261,38,459,62,Female,2,102279.14,6,9,40-64
5044560,5,71,58,Unknown,3,68020.14,4,7,40-64
2341792,16,197,74,Male,2,53054.89,2,5,65+
3597484,8,103,46,Unknown,2,62269.47,3,6,40-64
6093544,7,90,25,Unknown,2,27706.99,0,3,25-39
4056801,16,193,60,Female,2,83270.08,5,8,40-64
431627,4,59,36,Unknown,3,122212.9,6,9,25-39
4417192,12,154,30,Female,2,66626.95,3,6,25-39
5120012,14,178,37,Male,3,260405.54,6,9,25-39
3652385,28,347,79,Male,3,264162.82,6,9,65+
3333348,5,71,41,Male,3,225023.34000000003,6,9,40-64
6909039,4,58,33,Unknown,2,51527.45,0,3,25-39
4977984,12,154,28,Male,2,36280.49,1,4,25-39
2261819,4,57,22,Unknown,2,48105.94,1,4,18-24
1198944,14,171,30,Male,2,43874.49,5,8,25-39
2023072,15,187,55,Male,2,32097.86,2,6,40-64
1678234,7,84,52,Unknown,3,291797.7,4,7,40-64
8257803,26,321,67,Male,2,215062.87,3,6,65+
5031199,5,60,55,Unknown,3,75760.51,4,7,40-64
3790249,6,73,26,Unknown,2,48670.34,3,6,25-39
4379730,9,116,63,Male,2,189544.61,1,4,40-64
6358660,11,137,51,Male,2,27521.3,6,9,40-64
7253866,29,355,68,Male,2,250799.33,1,4,65+
927516,10,128,30,Male,2,132528.76,2,5,25-39
8063233,4,58,37,Unknown,2,40474.58,4,7,25-39
2550200,4,59,36,Unknown,2,59840.59,2,5,25-39
297472,5,70,61,Unknown,2,34598.479999999996,1,4,40-64
8646291,8,98,51,Female,2,96467.35,1,4,40-64
8259583,4,58,34,Unknown,2,50308.869999999995,0,3,25-39
9750016,5,67,28,Female,2,26083.83,0,3,25-39
1677722,5,65,32,Unknown,2,84063.18,2,5,25-39
960724,10,129,33,Female,2,46098.71,0,3,25-39
4060334,6,73,25,Unknown,3,66534.88,3,6,25-39
8568326,15,183,63,Male,2,71278.33,4,7,40-64
6427526,16,203,80,Male,2,55464.17999999999,3,6,65+
2122912,12,145,47,Female,2,27522.26,1,4,40-64
2923342,5,69,68,Female,2,190637.3,0,3,65+
7534819,22,274,59,Male,2,184131.65999999997,3,6,40-64
1256690,22,270,35,Male,3,155796.11,6,9,25-39
2971820,22,264,52,Male,3,107474.26,4,7,40-64
4431185,22,273,57,Unknown,2,445375.51,4,7,40-64
2909102,21,254,48,Male,3,367249.46,4,7,40-64
3468813,20,240,71,Male,3,187583.54,3,6,65+
5211432,19,237,43,Female,2,50746.25,4,7,40-64
6953767,19,235,57,Unknown,3,117905.18,1,4,40-64
8213521,18,227,46,Female,2,140899.28,4,7,40-64
3425096,10,129,41,Male,3,158526.65000000002,6,9,40-64
8007865,15,185,75,Male,2,189216.48,5,8,65+
2735635,13,157,49,Male,2,81537.09,1,5,40-64
4204839,5,69,25,Unknown,2,53699.05,5,8,25-39
4315514,20,242,67,Male,2,140620.7,5,8,65+
1263455,7,94,27,Unknown,2,28953.97,2,5,25-39
1194237,30,370,30,Male,3,150899.01,6,9,25-39
8103106,6,81,25,Unknown,2,60968.28,6,9,25-39
5711578,13,157,36,Male,2,30330.24,0,3,25-39
5308409,9,110,49,Female,2,40015.63,6,9,40-64
4885697,29,352,52,Female,2,96886.78,2,5,40-64
1393168,5,67,33,Female,2,49925.72,1,4,25-39
3816563,7,86,24,Unknown,2,44467.869999999995,2,5,25-39
4876132,10,120,39,Female,3,87829.34,2,5,40-64
3154747,4,48,54,Unknown,2,28756.449999999997,0,3,40-64
4575326,12,155,67,Male,2,37381.48,0,3,65+
7065655,8,96,34,Unknown,3,106932.42,0,3,25-39
2785387,7,85,48,Male,2,321776.2,6,9,40-64
8479157,9,118,63,Male,3,24800.83,6,9,40-64
9485851,13,167,40,Male,2,52000.509999999995,4,7,40-64
5955812,13,159,68,Male,2,462653.5,6,9,65+
2506177,15,189,37,Female,2,91379.2,1,4,25-39
8400843,6,83,34,Unknown,2,61219.46,6,9,25-39
2116239,4,56,18,Unknown,2,36727.74,3,6,18-24
6270117,7,84,33,Unknown,2,85270.79999999999,5,8,25-39
8699610,7,92,32,Unknown,2,53779.94,6,9,25-39
1482272,6,79,47,Unknown,2,40788.05,6,9,40-64
5449569,12,154,71,Female,2,34365.619999999995,2,5,65+
8836494,7,86,62,Unknown,2,235446.95,3,6,40-64
9587960,9,115,66,Female,2,192057.94,5,9,65+
4023749,6,78,67,Male,2,177683.26,6,9,65+
1278647,5,71,26,Unknown,3,114020.3,6,9,25-39
5644420,10,126,25,Male,2,70888.56,1,4,25-39
55448,9,110,58,Female,2,41450.38,3,6,40-64
6066023,14,174,32,Male,2,44028.6,6,9,25-39
6841726,10,131,37,Female,2,45237.83,0,3,25-39
2566517,25,303,75,Male,2,47815.23,6,9,65+
782609,22,267,51,Female,4,130030.28,5,8,40-64
8650703,21,260,46,Female,2,157729.66999999998,1,4,40-64
5369253,21,259,71,Female,2,64089.05,4,7,65+
5929312,21,253,48,Male,3,263539.35,5,8,40-64
3954242,21,253,46,Female,2,67027.51999999999,0,3,40-64
1360394,19,238,82,Female,2,43806.41,5,8,65+
3182538,18,225,22,Unknown,4,83865.11,0,3,18-24
4953806,18,222,42,Male,2,83329.88,1,4,40-64
